step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
40,695436.9,11448.68,0.0,1139300.35,1834737.25,False,False,False,True
510,550231.35,550231.35,0.0,0.0,0.0,False,False,False,True
471,504344.93,504344.93,0.0,0.0,0.0,False,False,False,True
41,42064.54,5549.0,0.0,356640.15,398704.69,True,False,False,False
42,168496.75,6090.0,0.0,470861.32,639358.08,True,False,False,False
409,3260215.75,3260215.75,0.0,0.0,0.0,False,False,False,True
403,7351.31,51222.0,43870.69,0.0,0.0,False,False,True,False
427,4892226.25,4892226.25,0.0,54435.33,4946661.58,True,False,False,False
343,802417.45,802417.45,0.0,0.0,0.0,False,False,False,True
15,16225.54,2528.0,0.0,0.0,0.0,False,False,True,False
212,927620.44,927620.44,0.0,0.0,0.0,False,False,False,True
335,4592.99,6095.0,1502.01,7230318.47,7234911.46,False,True,False,False
39,179995.9,346.0,0.0,0.0,179995.9,True,False,False,False
161,263270.68,92686.0,0.0,0.0,263270.68,True,False,False,False
357,10000000.0,10653151.55,653151.55,0.0,0.0,False,False,False,True
154,20003.18,0.0,0.0,0.0,0.0,False,False,True,False
74,1311150.9,1311150.9,0.0,0.0,1311150.9,True,False,False,False
608,388171.95,388171.95,0.0,0.0,0.0,False,False,False,True
343,908228.29,908228.29,0.0,0.0,908228.29,True,False,False,False
501,1254775.16,1254775.16,0.0,0.0,0.0,False,False,False,True
221,93708.08,93708.08,0.0,0.0,0.0,False,False,False,True
333,32207.88,31835.0,0.0,0.0,0.0,False,False,True,False
254,1342819.26,150559.0,0.0,508683.92,1851503.18,False,False,False,True
670,140813.93,152511.0,11697.07,227745.71,368559.64,True,False,False,False
380,204262.59,132946.0,0.0,267519.6,471782.19,True,False,False,False
375,315435.9,0.0,0.0,2235698.49,2551134.39,True,False,False,False
154,238228.91,3025.0,0.0,201796.56,440025.47,True,False,False,False
49,114017.19,114017.19,0.0,0.0,0.0,False,False,False,True
396,33903.59,34351.0,447.41,0.0,0.0,False,False,True,False
6,10224.0,10224.0,0.0,0.0,0.0,False,False,False,True
13,785923.26,0.0,0.0,2006496.26,3098566.67,False,False,False,True
467,5937.19,5937.19,0.0,0.0,0.0,False,False,False,True
586,2581549.92,2581549.92,0.0,0.0,2581549.92,True,False,False,False
20,13642.72,15982.0,2339.28,0.0,0.0,False,False,True,False
39,629431.23,214049.0,0.0,1163.54,630594.77,True,False,False,False
193,266351.6,266351.6,0.0,0.0,266351.6,True,False,False,False
719,67299.57,67299.57,0.0,303173.2,370472.77,True,False,False,False
263,127219.93,139453.0,12233.07,587868.2,715088.12,True,False,False,False
346,103838.49,135.0,0.0,80470.6,184309.09,True,False,False,False
386,1500582.08,1500582.08,0.0,24882357.62,26382939.7,True,False,False,False
349,14279.89,14279.89,0.0,0.0,0.0,False,False,False,True
333,212693.32,49902.0,0.0,25259388.82,25472082.14,True,False,False,False
33,1506.43,10001.0,8494.57,0.0,0.0,False,False,True,False
646,43071.62,43071.62,0.0,21624.42,64696.03,True,False,False,False
32,401575.19,401575.19,0.0,0.0,401575.19,True,False,False,False
612,1023189.9,1023189.9,0.0,0.0,0.0,False,False,False,True
490,61641.73,181207.0,242848.73,0.0,0.0,False,False,False,False
16,23537.6,2715690.67,2739228.27,336249.79,312712.19,False,False,False,False
116,85408.24,85408.24,0.0,299363.12,384771.36,True,False,False,False
94,150791.18,2271155.29,2421946.47,259229.13,108437.94,False,False,False,False
526,200008.33,200008.33,0.0,0.0,0.0,False,False,False,True
122,355832.18,355832.18,0.0,0.0,0.0,False,False,False,True
278,8444.02,0.0,0.0,0.0,0.0,False,False,True,False
36,270566.57,6494.0,0.0,0.0,586645.37,True,False,False,False
195,2031464.82,2031464.82,0.0,0.0,0.0,False,False,False,True
40,134715.88,31966.0,0.0,0.0,134715.88,True,False,False,False
18,913.35,386822.51,385909.16,0.0,0.0,False,False,True,False
202,219356.47,19851.0,0.0,0.0,219356.47,True,False,False,False
333,1861928.35,1861928.35,0.0,0.0,0.0,False,False,False,True
7,441445.58,441445.58,0.0,0.0,0.0,False,False,False,True
742,258355.42,258355.42,0.0,0.0,0.0,False,False,False,True
241,989966.55,989966.55,0.0,0.0,0.0,False,False,False,True
66,2322909.69,2322909.69,0.0,875613.05,3198522.74,True,False,False,False
402,160587.87,59.0,160646.87,0.0,0.0,False,False,False,False
10,59835.0,59835.0,0.0,255480.76,315315.76,True,False,False,False
378,34.25,49972.0,49937.75,3526345.0,3526379.25,False,True,False,False
523,159094.64,159094.64,0.0,0.0,159094.64,True,False,False,False
684,141226.04,2567.0,0.0,117605.97,258832.02,True,False,False,False
265,127419.67,5351237.73,5478657.4,322662.48,195242.81,False,False,False,False
509,1994525.04,1994525.04,0.0,337740.87,2332265.91,True,False,False,False
259,25986.68,754.0,26740.68,166531.84,140545.16,False,False,False,False
254,182926.41,5936697.36,6119623.77,258652.11,75725.7,False,False,False,False
298,72235.36,11576.0,0.0,0.0,0.0,False,False,True,False
164,27732.68,0.0,0.0,567204.51,594937.19,True,False,False,False
390,1084144.37,1084144.37,0.0,0.0,0.0,False,False,False,True
177,1399.22,0.0,0.0,0.0,0.0,False,False,True,False
104,1762680.47,1762680.47,0.0,3039981.66,4802662.12,True,False,False,False
317,5741.05,5741.05,0.0,0.0,0.0,False,False,False,True
321,286112.21,13374.0,0.0,3765428.2,4051540.41,True,False,False,False
455,542222.77,542222.77,0.0,459408.41,1001631.17,True,False,False,False
632,407347.84,407347.84,0.0,3247566.78,3654914.62,True,False,False,False
331,7124.42,133532.0,126407.58,0.0,0.0,False,False,True,False
177,68536.24,68536.24,0.0,410774.24,479310.48,True,False,False,False
59,9748.89,9748.89,0.0,0.0,0.0,False,False,False,True
95,3492056.91,3492056.91,0.0,793803.18,4285860.09,True,False,False,False
378,8510.09,6270.58,0.0,0.0,0.0,False,False,True,False
230,63358.49,254149.0,190790.51,3160104.32,3223462.81,True,False,False,False
143,32076.17,32076.17,0.0,905007.28,937083.46,True,False,False,False
282,3508618.72,0.0,0.0,7419504.19,10928122.91,False,False,False,True
479,1508.83,12443.0,10934.17,0.0,0.0,False,False,True,False
133,62351.34,75280.0,12928.66,517241.0,674805.07,True,False,False,False
1,25071.46,25071.46,0.0,9083.76,34155.22,True,False,False,False
155,86341.55,20625.0,0.0,0.0,613163.56,True,False,False,False
319,4895343.33,4895343.33,0.0,0.0,0.0,False,False,False,True
363,7703574.71,7703574.71,0.0,0.0,7703574.71,True,False,False,False
355,883366.69,883366.69,0.0,2029536.87,2912903.56,True,False,False,False
42,8814.44,145535.5,136721.06,0.0,0.0,False,False,True,False
34,51424.22,51424.22,0.0,87252.78,138677.0,True,False,False,False
209,38468.89,0.0,0.0,0.0,0.0,False,False,True,False
18,166154.94,0.0,0.0,974720.19,1252299.9,True,False,False,False
422,40591.72,40591.72,0.0,0.0,0.0,False,False,False,True
399,386053.88,0.0,0.0,583253.8,969307.68,True,False,False,False
203,90076.59,0.0,0.0,136337.98,226414.56,False,False,False,True
19,75447.99,29530.0,104977.99,0.0,0.0,False,False,False,False
66,272791.44,272791.44,0.0,0.0,0.0,False,False,False,True
544,179997.78,179997.78,0.0,0.0,0.0,False,False,False,True
683,227344.15,0.0,0.0,446040.8,673384.95,False,False,False,True
401,20934.68,129.0,0.0,0.0,0.0,False,False,True,False
665,866712.19,866712.19,0.0,2284736.59,3151448.78,True,False,False,False
381,703882.14,703882.14,0.0,100650.86,804533.01,True,False,False,False
706,934590.45,934590.45,0.0,981576.29,1916166.73,True,False,False,False
230,14138.37,15812.0,1673.63,0.0,0.0,False,False,True,False
74,2451423.58,2451423.58,0.0,4870.65,2456294.22,True,False,False,False
349,228118.13,16649.0,0.0,302736.84,530854.97,True,False,False,False
211,157137.97,157137.97,0.0,0.0,0.0,False,False,False,True
457,1017016.67,1017016.67,0.0,0.0,0.0,False,False,False,True
348,7445820.78,7445820.78,0.0,0.0,0.0,False,False,False,True
402,105962.13,166967.48,61005.35,117394.98,223357.11,True,False,False,False
157,16595.89,0.0,0.0,0.0,0.0,False,False,True,False
323,95702.87,2939540.54,3035243.42,2854654.82,2758951.95,False,False,False,False
387,245970.86,245970.86,0.0,14287843.63,14533814.5,True,False,False,False
710,10000000.0,17418265.31,7418265.31,0.0,0.0,False,False,False,True
528,181224.98,181224.98,0.0,23302.75,204527.73,True,False,False,False
186,229909.57,0.0,0.0,0.0,229909.57,True,False,False,False
351,5789.55,16625.0,10835.45,0.0,0.0,False,False,True,False
380,9146.82,15004.0,5857.18,256328.01,265474.84,True,False,False,False
637,58521.53,58521.53,0.0,0.0,58521.53,True,False,False,False
599,1074.81,1074.81,0.0,0.0,1074.81,True,False,False,False
259,7165.39,22437.49,15272.11,0.0,0.0,False,False,True,False
308,196586.45,24257.0,0.0,144353.48,340939.94,True,False,False,False
158,15812.06,10360.0,0.0,0.0,0.0,False,False,True,False
40,36834.37,49404.01,12569.64,0.0,0.0,False,False,True,False
260,60226.06,60226.06,0.0,103183.19,163409.25,True,False,False,False
515,124465.49,124465.49,0.0,0.0,0.0,False,False,False,True
241,5755.29,81910.0,76154.71,0.0,0.0,False,False,True,False
122,990857.53,990857.53,0.0,679698.52,1670556.05,True,False,False,False
162,36263.14,7051197.05,7087460.19,889557.61,853294.47,False,False,False,False
240,2058961.66,2058961.66,0.0,0.0,0.0,False,False,False,True
2,963532.14,963532.14,0.0,0.0,0.0,False,False,False,True
177,178503.45,178503.45,0.0,0.0,0.0,False,False,False,True
22,22323.63,4038.0,0.0,0.0,0.0,False,False,True,False
8,57741.74,0.0,0.0,149614.0,21918.94,True,False,False,False
590,2117503.53,2117503.53,0.0,0.0,0.0,False,False,False,True
597,261929.99,0.0,0.0,672488.3,934418.29,True,False,False,False
480,644781.76,644781.76,0.0,0.0,644781.76,True,False,False,False
671,10000000.0,13441041.46,3441041.46,0.0,0.0,False,False,False,True
133,1159010.44,1159010.44,0.0,175085.52,1334095.97,True,False,False,False
13,1161495.82,1161495.82,0.0,319036.02,1565123.81,True,False,False,False
282,21002.91,0.0,0.0,0.0,0.0,False,False,True,False
452,63262.94,63262.94,0.0,0.0,0.0,False,False,False,True
160,32872.0,32872.0,0.0,0.0,32872.0,True,False,False,False
289,27259.77,0.0,0.0,0.0,0.0,False,False,True,False
40,2032.93,7625673.0,7627705.93,323961.5,321928.56,False,False,False,False
186,24948.56,2514.0,0.0,0.0,0.0,False,False,True,False
96,86740.58,0.0,0.0,1049694.01,1136434.59,True,False,False,False
235,353685.74,0.0,0.0,8252004.72,8605690.47,False,False,False,True
571,272637.22,272637.22,0.0,1236830.95,1509468.17,True,False,False,False
605,1555182.41,1555182.41,0.0,0.0,0.0,False,False,False,True
192,1764326.19,1764326.19,0.0,0.0,0.0,False,False,False,True
181,1644749.94,1644749.94,0.0,0.0,0.0,False,False,False,True
185,8375.37,37895.0,29519.63,0.0,0.0,False,False,True,False
165,15290.31,0.0,0.0,0.0,0.0,False,False,True,False
175,319208.14,319208.14,0.0,1905620.3,2224828.44,True,False,False,False
468,19952.89,19952.89,0.0,41255.75,61208.64,True,False,False,False
674,6250438.78,6250438.78,0.0,0.0,6250438.78,True,False,False,False
354,66550.0,66550.0,0.0,0.0,0.0,False,False,False,True
528,2173367.35,2173367.35,0.0,476131.89,2649499.24,True,False,False,False
608,277048.48,277048.48,0.0,0.0,277048.48,True,False,False,False
9,361559.69,361559.69,0.0,0.0,141302.12,False,False,False,True
178,2222008.27,2222008.27,0.0,0.0,0.0,False,False,False,True
381,3797.17,107842.0,104044.83,0.0,0.0,False,False,True,False
182,799290.94,0.0,0.0,3549406.19,4348697.13,False,False,False,True
13,10555.24,0.0,0.0,0.0,0.0,False,False,True,False
251,20862.64,200171.0,179308.36,0.0,0.0,False,False,True,False
1,235238.66,235238.66,0.0,0.0,0.0,False,False,False,True
733,1548376.44,1548376.44,0.0,2317541.56,3865918.0,True,False,False,False
22,235512.2,235512.2,0.0,0.0,0.0,False,False,False,True
163,23082.16,0.0,0.0,0.0,0.0,False,False,True,False
231,36477.37,40083.0,3605.63,2023766.66,2060244.03,True,False,False,False
231,273821.76,273821.76,0.0,0.0,0.0,False,False,False,True
42,13263.81,0.0,0.0,0.0,0.0,False,False,True,False
387,18028.13,18028.13,0.0,0.0,0.0,False,False,False,True
348,17617.3,95715.94,78098.64,0.0,0.0,False,False,True,False
375,118462.93,118462.93,0.0,0.0,0.0,False,False,False,True
259,507521.42,507521.42,0.0,0.0,507521.42,True,False,False,False
235,202124.64,21575.0,0.0,0.0,202124.64,True,False,False,False
402,473839.08,0.0,0.0,1399589.62,2191942.82,True,False,False,False
402,133975.43,0.0,0.0,3576083.28,3710058.71,True,False,False,False
81,82527.13,82527.13,0.0,0.0,0.0,False,False,False,True
327,31472.38,0.0,0.0,0.0,0.0,False,False,True,False
209,3285.57,0.0,0.0,0.0,0.0,False,False,True,False
10,175923.9,137408.0,313331.9,431.0,474965.68,False,False,False,False
44,17125.6,30650.0,13524.4,0.0,0.0,False,False,True,False
401,4481768.26,4481768.26,0.0,345600.94,4827369.2,True,False,False,False
167,217776.98,22257924.09,22475701.07,15215876.21,14998099.23,False,False,False,False
328,1624.32,3732798.75,3734423.07,54842.95,53218.63,False,False,False,False
692,466218.08,466218.08,0.0,0.0,0.0,False,False,False,True
656,142930.52,6064140.62,6207071.14,2237628.5,2094697.98,False,False,False,False
277,104074.07,252077.24,356151.32,7472681.94,7368607.86,False,False,False,False
130,1112045.93,0.0,0.0,1416061.98,2528107.9,False,False,False,True
451,475693.24,475693.24,0.0,0.0,0.0,False,False,False,True
279,320620.39,21307.0,0.0,113466.26,434086.65,True,False,False,False
21,5613.99,26349.0,20735.01,0.0,0.0,False,False,True,False
259,1950373.54,1950373.54,0.0,331310.07,2281683.61,True,False,False,False
15,222401.0,466807.48,244406.47,72009.76,294410.76,True,False,False,False
450,21708.13,21708.13,0.0,0.0,0.0,False,False,False,True
12,19472.0,19472.0,0.0,0.0,0.0,False,False,False,True
318,756426.12,756426.12,0.0,1612984.89,2369411.01,True,False,False,False
108,7060216.94,7060216.94,0.0,0.0,0.0,False,False,False,True
329,3551022.86,3551022.86,0.0,196995.31,3748018.17,True,False,False,False
196,436035.29,436035.29,0.0,0.0,0.0,False,False,False,True
400,2015.94,4020.0,2004.06,0.0,0.0,False,False,True,False
184,96286.54,96286.54,0.0,0.0,0.0,False,False,False,True
250,8977.34,31570.0,22592.66,0.0,0.0,False,False,True,False
228,408631.51,106624.0,0.0,280010.27,688641.79,True,False,False,False
621,1077146.94,1077146.94,0.0,0.0,0.0,False,False,False,True
355,216557.08,200.0,0.0,0.0,216557.08,True,False,False,False
374,7466.12,7466.12,0.0,0.0,0.0,False,False,False,True
348,33811.74,399793.26,365981.52,0.0,0.0,False,False,True,False
507,269476.09,269476.09,0.0,32185.76,301661.86,True,False,False,False
351,118061.28,0.0,0.0,298749.76,416811.04,True,False,False,False
531,834203.65,834203.65,0.0,0.0,0.0,False,False,False,True
94,8766.52,99086.0,90319.48,0.0,0.0,False,False,True,False
13,200726.12,8419518.06,8620244.18,14892584.37,14691858.24,False,False,False,False
700,346103.09,346103.09,0.0,577831.92,923935.01,True,False,False,False
116,522465.43,522465.43,0.0,1116912.37,1639377.8,True,False,False,False
687,265626.31,10741.0,0.0,58522.53,324148.84,True,False,False,False
196,288148.22,288148.22,0.0,0.0,0.0,False,False,False,True
458,22140.87,22140.87,0.0,25511.14,47652.0,True,False,False,False
490,3641525.7,3641525.7,0.0,599102.39,4240628.09,True,False,False,False
166,54528.26,0.0,0.0,178934.44,233462.7,True,False,False,False
712,344886.44,344886.44,0.0,99583.8,444470.25,True,False,False,False
470,8177.04,8177.04,0.0,842143.06,850320.1,True,False,False,False
227,11542.2,0.0,0.0,0.0,0.0,False,False,True,False
469,245106.78,245106.78,0.0,0.0,0.0,False,False,False,True
273,76642.85,76642.85,0.0,1497980.41,1574623.26,True,False,False,False
304,153655.97,31752.0,185407.97,0.0,0.0,False,False,False,False
738,814689.88,814689.88,0.0,0.0,0.0,False,False,False,True
377,20930.45,451840.21,430909.76,0.0,0.0,False,False,True,False
444,541486.74,541486.74,0.0,0.0,0.0,False,False,False,True
135,515645.16,515645.16,0.0,283377.85,799023.01,True,False,False,False
482,37831.15,37831.15,0.0,0.0,0.0,False,False,False,True
165,48941.91,8529642.58,8578584.48,2262892.94,2213951.03,False,False,False,False
710,7418265.31,7418265.31,0.0,0.0,0.0,False,False,False,True
387,1101871.13,1101871.13,0.0,442604.16,1544475.3,True,False,False,False
379,272492.56,21477.0,293969.56,0.0,0.0,False,False,False,False
371,1890673.83,115842.0,0.0,0.0,1890673.83,False,False,False,True
434,4152987.1,4152987.1,0.0,45694.34,4198681.44,True,False,False,False
132,53816.28,8837773.85,8891590.13,434789.88,380973.6,False,False,False,False
359,14417.43,31453.78,17036.36,0.0,0.0,False,False,True,False
127,6910926.92,6910926.92,0.0,0.0,0.0,False,False,False,True
190,605029.34,605029.34,0.0,0.0,0.0,False,False,False,True
273,159106.12,159106.12,0.0,0.0,0.0,False,False,False,True
164,18.08,20691.0,20672.92,2173069.07,2173087.16,False,True,False,False
306,87217.41,1126.0,0.0,0.0,87217.41,True,False,False,False
372,171877.05,0.0,0.0,7779153.34,7951030.39,True,False,False,False
355,206043.55,295713.0,89669.45,0.0,130070.88,True,False,False,False
209,12854.22,0.0,0.0,0.0,0.0,False,False,True,False
241,68897.69,3635850.52,3704748.21,154847.77,85950.08,False,False,False,False
660,619502.08,619502.08,0.0,0.0,0.0,False,False,False,True
436,513693.13,513693.13,0.0,0.0,0.0,False,False,False,True
664,4651.43,4651.43,0.0,4812422.91,4817074.35,True,False,False,False
498,1028515.56,1028515.56,0.0,0.0,1028515.56,True,False,False,False
186,561149.9,561149.9,0.0,0.0,561149.9,True,False,False,False
567,122816.67,122816.67,0.0,807810.34,930627.01,True,False,False,False
337,46073.56,46073.56,0.0,1962.98,48036.54,True,False,False,False
332,27579.14,20167043.47,20194622.6,557054.88,529475.74,False,False,False,False
149,17569.42,17569.42,0.0,0.0,0.0,False,False,False,True
96,463479.02,4467838.01,4931317.04,1277759.79,814280.76,False,False,False,False
236,1418198.25,1418198.25,0.0,0.0,0.0,False,False,False,True
281,22989.71,0.0,0.0,1093380.83,1116370.55,True,False,False,False
140,53782.87,53782.87,0.0,0.0,53782.87,True,False,False,False
279,220265.72,0.0,0.0,805268.75,1025534.48,False,False,False,True
46,5962.64,1187.0,0.0,0.0,0.0,False,False,True,False
223,2308798.26,2308798.26,0.0,0.0,0.0,False,False,False,True
4,86070.17,86070.17,0.0,0.0,86070.17,True,False,False,False
311,98050.29,98050.29,0.0,0.0,98050.29,True,False,False,False
221,1123561.68,1123561.68,0.0,0.0,0.0,False,False,False,True
375,3946.52,61714.0,57767.48,0.0,0.0,False,False,True,False
708,1494146.93,1494146.93,0.0,0.0,0.0,False,False,False,True
7,21729.0,21729.0,0.0,0.0,0.0,False,False,False,True
207,423756.17,106368.06,0.0,8637952.93,9061709.11,True,False,False,False
13,48375.02,48375.02,0.0,0.0,0.0,False,False,False,True
714,8838.19,8838.19,0.0,15334.27,24172.46,True,False,False,False
284,17770.21,0.0,0.0,0.0,0.0,False,False,True,False
459,4153.02,4153.02,0.0,0.0,0.0,False,False,False,True
327,12135.42,2907803.14,2919938.56,72864.68,60729.26,False,False,False,False
203,1626.14,45577.0,43950.86,0.0,0.0,False,False,True,False
212,1434440.31,1434440.31,0.0,0.0,1434440.31,True,False,False,False
356,369672.98,0.0,0.0,2783044.96,3152717.93,True,False,False,False
